ano,uf,municipio,pib_pc
2020,BA,lapão," 10.023,53 "
2020,BA,lauro de freitas," 32.002,21 "
2020,BA,lençóis," 11.275,17 "
2020,BA,licínio de almeida," 10.226,61 "
2020,BA,livramento de nossa senhora," 11.925,57 "
2020,BA,luís eduardo magalhães," 77.935,76 "
2020,BA,macajuba," 7.958,62 "
2020,BA,macarani," 10.905,81 "
2020,BA,macaúbas," 8.169,24 "
2020,BA,macururé," 7.545,85 "
2020,BA,madre de deus," 26.147,41 "
2020,BA,maetinga," 17.398,55 "
2020,BA,maiquinique," 12.658,17 "
2020,BA,mairi," 7.899,43 "
2020,BA,malhada," 10.285,72 "
2020,BA,malhada de pedras," 8.716,19 "
2020,BA,manoel vitorino," 9.699,76 "
2020,BA,mansidão," 6.503,67 "
2020,BA,maracás," 26.084,64 "
2020,BA,maragogipe," 7.964,79 "
2020,BA,maraú," 12.666,99 "
2020,BA,marcionílio souza," 8.692,97 "
2020,BA,mascote," 10.891,25 "
2020,BA,mata de são joão," 21.962,08 "
2020,BA,matina," 7.010,31 "
2020,BA,medeiros neto," 17.187,37 "
2020,BA,miguel calmon," 9.506,32 "
2020,BA,milagres," 11.191,73 "
2020,BA,mirangaba," 7.189,43 "
2020,BA,mirante," 8.080,06 "
2020,BA,monte santo," 9.133,21 "
2020,BA,morpará," 8.527,13 "
2020,BA,morro do chapéu," 12.807,76 "
2020,BA,mortugaba," 8.420,81 "
2020,BA,mucugê," 65.937,26 "
2020,BA,mucuri," 52.041,33 "
2020,BA,mulungu do morro," 10.477,10 "
2020,BA,mundo novo," 6.787,66 "
2020,BA,muniz ferreira," 8.077,50 "
2020,BA,muquém do são francisco," 14.705,54 "
2020,BA,muritiba," 9.267,52 "
2020,BA,mutuípe," 16.237,07 "
2020,BA,nazaré," 10.150,77 "
2020,BA,nilo peçanha," 11.285,57 "
2020,BA,nordestina," 10.657,26 "
2020,BA,nova canaã," 9.841,87 "
2020,BA,nova fátima," 11.588,00 "
2020,BA,nova ibiá," 14.187,81 "
2020,BA,nova itarana," 7.478,98 "
2020,BA,nova redenção," 7.225,00 "
2020,BA,nova soure," 9.169,12 "
2020,BA,nova viçosa," 11.842,66 "
2020,BA,novo horizonte," 7.638,25 "
2020,BA,novo triunfo," 6.217,43 "
2020,BA,olindina," 7.799,46 "
2020,BA,oliveira dos brejinhos," 11.664,59 "
2020,BA,ouriçangas," 7.666,66 "
2020,BA,ourolândia," 14.043,67 "
2020,BA,palmas de monte alto," 9.529,56 "
2020,BA,palmeiras," 10.499,75 "
2020,BA,paramirim," 10.636,57 "
2020,BA,paratinga," 7.867,50 "
2020,BA,paripiranga," 15.045,66 "
2020,BA,pau brasil," 9.738,05 "
2020,BA,paulo afonso," 35.720,75 "
2020,BA,pé de serra," 8.788,45 "
2020,BA,pedrão," 6.629,15 "
2020,BA,pedro alexandre," 8.714,53 "
2020,BA,piatã," 9.345,97 "
2020,BA,pilão arcado," 8.062,91 "
2020,BA,pindaí," 14.511,32 "
2020,BA,pindobaçu," 7.827,61 "
2020,BA,pintadas," 9.287,95 "
2020,BA,piraí do norte," 9.348,03 "
2020,BA,piripá," 7.393,68 "
2020,BA,piritiba," 6.822,08 "
2020,BA,planaltino," 7.871,13 "
2020,BA,planalto," 9.904,66 "
2020,BA,poções," 10.803,37 "
2020,BA,pojuca," 29.357,10 "
2020,BA,ponto novo," 8.390,17 "
2020,BA,porto seguro," 19.675,49 "
2020,BA,potiraguá," 14.720,38 "
2020,BA,prado," 17.319,23 "
2020,BA,presidente dutra," 7.872,89 "
2020,BA,presidente jânio quadros," 7.907,83 "
2020,BA,presidente tancredo neves," 10.718,63 "
2020,BA,queimadas," 9.742,79 "
2020,BA,quijingue," 7.619,67 "
2020,BA,quixabeira," 7.684,19 "
2020,BA,rafael jambeiro," 14.951,78 "
2020,BA,remanso," 10.326,17 "
2020,BA,retirolândia," 9.547,90 "
2020,BA,riachão das neves," 60.969,85 "
2020,BA,riachão do jacuípe," 10.771,93 "
2020,BA,riacho de santana," 8.193,40 "
2020,BA,ribeira do amparo," 12.055,56 "
2020,BA,ribeira do pombal," 12.187,85 "
2020,BA,ribeirão do largo," 18.578,93 "
2020,BA,rio de contas," 10.983,64 "
2020,BA,rio do antônio," 7.453,72 "
2020,BA,rio do pires," 7.965,20 "
2020,BA,rio real," 24.013,41 "
2020,BA,rodelas," 11.276,26 "
2020,BA,ruy barbosa," 9.998,70 "
2020,BA,salinas da margarida," 11.754,79 "
2020,BA,salvador," 20.417,14 "
2020,BA,santa bárbara," 7.870,29 "
2020,BA,santa brígida," 8.517,85 "
2020,BA,santa cruz cabrália," 15.384,92 "
2020,BA,santa cruz da vitória," 10.786,83 "
2020,BA,santa inês," 7.016,57 "
2020,BA,santaluz," 11.003,97 "
2020,BA,santa luzia," 8.819,79 "
2020,BA,santa maria da vitória," 12.643,84 "
2020,BA,santana," 10.917,42 "
2020,BA,santanópolis," 7.242,36 "
2020,BA,santa rita de cássia," 8.935,28 "
2020,BA,santa terezinha," 7.947,88 "
2020,BA,santo amaro," 14.435,27 "
2020,BA,santo antônio de jesus," 21.130,24 "
2020,BA,santo estêvão," 13.948,27 "
2020,BA,são desidério," 141.048,44 "
2020,BA,são domingos," 9.761,25 "
2020,BA,são félix," 11.098,79 "
2020,BA,são félix do coribe," 13.046,58 "
2020,BA,são felipe," 9.566,89 "
2020,BA,são francisco do conde," 296.357,52 "
2020,BA,são gabriel," 7.272,80 "
2020,BA,são gonçalo dos campos," 26.095,17 "
2020,BA,são josé da vitória," 10.166,93 "
2020,BA,são josé do jacuípe," 9.427,34 "
2020,BA,são miguel das matas," 11.884,10 "
2020,BA,são sebastião do passé," 15.512,17 "
2020,BA,sapeaçu," 9.106,96 "
2020,BA,sátiro dias," 13.682,73 "
2020,BA,saubara," 11.661,59 "
2020,BA,saúde," 7.416,68 "
2020,BA,seabra," 12.464,77 "
2020,BA,sebastião laranjeiras," 8.443,06 "
2020,BA,senhor do bonfim," 11.999,31 "
2020,BA,serra do ramalho," 11.389,01 "
2020,BA,sento sé," 24.080,45 "
2020,BA,serra dourada," 10.602,67 "
2020,BA,serra preta," 8.428,86 "
2020,BA,serrinha," 12.446,33 "
2020,BA,serrolândia," 7.946,89 "
2020,BA,simões filho," 36.500,46 "
2020,BA,sítio do mato," 9.040,41 "
2020,BA,sítio do quinto," 11.313,06 "
2020,BA,sobradinho," 39.154,65 "
2020,BA,souto soares," 7.701,77 "
2020,BA,tabocas do brejo velho," 15.762,49 "
2020,BA,tanhaçu," 10.801,41 "
2020,BA,tanque novo," 9.848,69 "
2020,BA,tanquinho," 7.342,65 "
2020,BA,taperoá," 8.887,28 "
2020,BA,tapiramutá," 7.292,23 "
2020,BA,teixeira de freitas," 15.722,59 "
2020,BA,teodoro sampaio," 11.964,17 "
2020,BA,teofilândia," 7.689,09 "
2020,BA,teolândia," 13.357,02 "
2020,BA,terra nova," 11.456,04 "
2020,BA,tremedal," 7.852,20 "
2020,BA,tucano," 9.965,53 "
2020,BA,uauá," 9.371,11 "
2020,BA,ubaíra," 12.552,39 "
2020,BA,ubaitaba," 12.270,51 "
2020,BA,ubatã," 7.763,75 "
2020,BA,uibaí," 7.584,98 "
2020,BA,umburanas," 8.172,13 "
2020,BA,una," 14.181,23 "
2020,BA,urandi," 11.711,21 "
2020,BA,uruçuca," 12.735,70 "
2020,BA,utinga," 9.136,21 "
2020,BA,valença," 16.217,88 "
2020,BA,valente," 8.524,97 "
2020,BA,várzea da roça," 7.466,61 "
2020,BA,várzea do poço," 10.636,93 "
2020,BA,várzea nova," 16.480,26 "
2020,BA,varzedo," 13.752,84 "
2020,BA,vera cruz," 12.471,31 "
2020,BA,vereda," 13.704,37 "
2020,BA,vitória da conquista," 20.905,86 "
2020,BA,wagner," 8.587,78 "
2020,BA,wanderley," 12.281,00 "
2020,BA,wenceslau guimarães," 14.012,95 "
2020,BA,xique-xique," 8.961,01 "
2020,MG,abadia dos dourados," 21.962,98 "
2020,MG,abaeté," 23.905,96 "
2020,MG,abre campo," 16.849,29 "
2020,MG,acaiaca," 14.536,04 "
2020,MG,açucena," 14.790,41 "
2020,MG,água boa," 12.792,84 "
2020,MG,água comprida," 80.179,75 "
2020,MG,aguanil," 15.825,97 "
2020,MG,águas formosas," 13.197,50 "
2020,MG,águas vermelhas," 15.777,06 "
2020,MG,aimorés," 22.980,65 "
2020,MG,aiuruoca," 18.907,82 "
2020,MG,alagoa," 17.278,61 "
2020,MG,albertina," 35.219,86 "
2020,MG,além paraíba," 25.413,78 "
2020,MG,alfenas," 33.843,71 "
2020,MG,alfredo vasconcelos," 16.846,93 "
2020,MG,almenara," 15.014,42 "
2020,MG,alpercata," 11.761,69 "
2020,MG,alpinópolis," 22.563,39 "
2020,MG,alterosa," 16.697,58 "
2020,MG,alto caparaó," 14.345,03 "
2020,MG,alto rio doce," 16.495,73 "
2020,MG,alvarenga," 12.676,05 "
2020,MG,alvinópolis," 22.118,38 "
2020,MG,alvorada de minas," 16.937,26 "
2020,MG,amparo do serra," 10.829,79 "
2020,MG,andradas," 24.564,51 "
2020,MG,cachoeira de pajeú," 12.872,10 "
2020,MG,andrelândia," 20.418,04 "
2020,MG,angelândia," 13.531,54 "
2020,MG,antônio carlos," 17.162,33 "
2020,MG,antônio dias," 42.370,18 "
2020,MG,antônio prado de minas," 16.753,38 "
2020,MG,araçaí," 24.321,01 "
2020,MG,aracitaba," 13.382,42 "
2020,MG,araçuaí," 13.441,04 "
2020,MG,araguari," 50.308,19 "
2020,MG,arantina," 24.497,97 "
2020,MG,araponga," 11.376,31 "
2020,MG,araporã," 210.970,72 "
2020,MG,arapuá," 56.790,19 "
2020,MG,araújos," 39.780,96 "
2020,MG,araxá," 56.776,64 "
2020,MG,arceburgo," 29.424,62 "
2020,MG,arcos," 37.766,76 "
2020,MG,areado," 16.636,21 "
2020,MG,argirita," 13.579,76 "
2020,MG,aricanduva," 11.511,89 "
2020,MG,arinos," 15.691,27 "
2020,MG,astolfo dutra," 19.103,71 "
2020,MG,ataléia," 14.578,14 "
2020,MG,augusto de lima," 13.756,26 "
2020,MG,baependi," 16.944,94 "
2020,MG,baldim," 20.885,71 "
2020,MG,bambuí," 27.101,66 "
2020,MG,bandeira," 10.773,29 "
2020,MG,bandeira do sul," 13.691,54 "
2020,MG,barão de cocais," 33.262,00 "
2020,MG,barão de monte alto," 10.686,40 "
2020,MG,barbacena," 22.976,86 "
2020,MG,barra longa," 14.322,27 "
2020,MG,barroso," 23.555,61 "
2020,MG,bela vista de minas," 31.152,83 "
2020,MG,belmiro braga," 17.009,27 "
2020,MG,belo horizonte," 38.670,40 "
2020,MG,belo oriente," 69.522,13 "
2020,MG,belo vale," 27.060,74 "
2020,MG,berilo," 8.941,69 "
2020,MG,bertópolis," 9.959,38 "
2020,MG,berizal," 11.399,58 "
2020,MG,betim," 58.871,28 "
2020,MG,bias fortes," 11.029,45 "
2020,MG,bicas," 18.972,16 "
2020,MG,biquinhas," 20.867,47 "
2020,MG,boa esperança," 23.022,21 "
2020,MG,bocaina de minas," 13.592,61 "
2020,MG,bocaiúva," 20.915,84 "
2020,MG,bom despacho," 28.324,99 "
2020,MG,bom jardim de minas," 18.572,09 "
2020,MG,bom jesus da penha," 37.481,11 "
2020,MG,bom jesus do amparo," 23.378,76 "
2020,MG,bom jesus do galho," 10.898,87 "
2020,MG,bom repouso," 13.699,84 "
2020,MG,bom sucesso," 21.414,00 "
2020,MG,bonfim," 16.278,88 "
2020,MG,bonfinópolis de minas," 50.785,65 "
2020,MG,bonito de minas," 8.001,93 "
2020,MG,borda da mata," 17.404,31 "
2020,MG,botelhos," 18.275,11 "
2020,MG,botumirim," 9.638,98 "
2020,MG,brasilândia de minas," 23.051,81 "
2020,MG,brasília de minas," 11.029,18 "
2020,MG,brás pires," 10.442,36 "
2020,MG,braúnas," 42.615,85 "
2020,MG,brazópolis," 12.824,27 "
2020,MG,brumadinho," 57.064,24 "
2020,MG,bueno brandão," 16.573,45 "
2020,MG,buenópolis," 12.763,90 "
2020,MG,bugre," 10.571,82 "
2020,MG,buritis," 38.041,06 "
2020,MG,buritizeiro," 21.029,28 "
2020,MG,cabeceira grande," 55.628,40 "
2020,MG,cabo verde," 18.243,59 "
2020,MG,cachoeira da prata," 13.669,94 "
2020,MG,cachoeira de minas," 33.682,40 "
2020,MG,cachoeira dourada," 38.193,51 "
2020,MG,caetanópolis," 22.894,35 "
2020,MG,caeté," 20.233,61 "
2020,MG,caiana," 20.435,49 "
2020,MG,cajuri," 23.518,73 "
2020,MG,caldas," 18.427,97 "
2020,MG,camacho," 16.915,13 "
2020,MG,camanducaia," 34.392,09 "
2020,MG,cambuí," 61.061,97 "
2020,MG,cambuquira," 25.379,18 "
2020,MG,campanário," 13.060,69 "
2020,MG,campanha," 22.573,66 "
2020,MG,campestre," 19.791,76 "
2020,MG,campina verde," 23.504,63 "
2020,MG,campo azul," 10.126,04 "
2020,MG,campo belo," 20.640,44 "
2020,MG,campo do meio," 15.701,46 "
2020,MG,campo florido," 79.067,52 "
2020,MG,campos altos," 23.876,00 "
2020,MG,campos gerais," 22.014,41 "
2020,MG,canaã," 15.681,05 "
2020,MG,canápolis," 45.526,66 "
2020,MG,cana verde," 12.622,75 "
2020,MG,candeias," 20.129,00 "
2020,MG,cantagalo," 11.102,88 "
2020,MG,caparaó," 16.602,82 "
2020,MG,capela nova," 12.214,38 "
2020,MG,capelinha," 19.336,20 "
2020,MG,capetinga," 23.544,44 "
2020,MG,capim branco," 9.903,79 "
2020,MG,capinópolis," 31.609,18 "
2020,MG,capitão andrade," 10.068,56 "
2020,MG,capitão enéas," 23.564,85 "
2020,MG,capitólio," 33.046,19 "
2020,MG,caputira," 11.560,05 "
2020,MG,caraí," 8.149,93 "
2020,MG,caranaíba," 11.619,52 "
2020,MG,carandaí," 26.776,19 "
2020,MG,carangola," 17.880,37 "
2020,MG,caratinga," 21.758,52 "
2020,MG,carbonita," 20.461,19 "
2020,MG,careaçu," 21.978,05 "
2020,MG,carlos chagas," 25.335,65 "
2020,MG,carmésia," 13.128,47 "
2020,MG,carmo da cachoeira," 20.403,62 "
2020,MG,carmo da mata," 16.506,52 "
2020,MG,carmo de minas," 14.597,15 "
2020,MG,carmo do cajuru," 22.805,68 "
2020,MG,carmo do paranaíba," 28.270,26 "
2020,MG,carmo do rio claro," 27.371,42 "
2020,MG,carmópolis de minas," 20.867,71 "
2020,MG,carneirinho," 37.159,61 "
2020,MG,carrancas," 27.711,13 "
2020,MG,carvalhópolis," 16.356,64 "
2020,MG,carvalhos," 15.680,51 "
2020,MG,casa grande," 24.587,32 "
2020,MG,cascalho rico," 22.005,97 "
2020,MG,cássia," 21.804,94 "
2020,MG,conceição da barra de minas," 15.068,92 "
2020,MG,cataguases," 20.473,59 "
2020,MG,catas altas," 201.806,62 "
2020,MG,catas altas da noruega," 10.235,87 "
2020,MG,catuji," 11.049,76 "
2020,MG,catuti," 10.174,70 "
2020,MG,caxambu," 16.403,46 "
2020,MG,cedro do abaeté," 19.129,38 "
2020,MG,central de minas," 11.579,33 "
2020,MG,centralina," 29.526,87 "
2020,MG,chácara," 13.717,99 "
2020,MG,chalé," 14.717,29 "
2020,MG,chapada do norte," 6.802,96 "
2020,MG,chapada gaúcha," 21.114,78 "
2020,MG,chiador," 14.227,27 "
2020,MG,cipotânea," 9.126,70 "
2020,MG,claraval," 31.710,19 "
2020,MG,claro dos poções," 10.097,83 "
2020,MG,cláudio," 28.055,65 "
2020,MG,coimbra," 16.049,33 "
2020,MG,coluna," 11.864,54 "
2020,MG,comendador gomes," 42.777,96 "
2020,MG,comercinho," 8.606,54 "
2020,MG,conceição da aparecida," 20.554,01 "
2020,MG,conceição das pedras," 17.104,61 "
2020,MG,conceição das alagoas," 40.562,78 "
2020,MG,conceição de ipanema," 13.563,91 "
2020,MG,conceição do mato dentro," 239.333,24 "
2020,MG,conceição do pará," 60.120,86 "
2020,MG,conceição do rio verde," 19.333,31 "
2020,MG,conceição dos ouros," 16.269,21 "
2020,MG,cônego marinho," 7.655,69 "
2020,MG,confins," 91.747,68 "
2020,MG,congonhal," 14.209,20 "
2020,MG,congonhas," 54.043,71 "
2020,MG,congonhas do norte," 8.909,47 "
2020,MG,conquista," 57.460,08 "
2020,MG,conselheiro lafaiete," 19.668,85 "
2020,MG,conselheiro pena," 14.442,56 "
2020,MG,consolação," 16.157,17 "
2020,MG,contagem," 44.185,87 "
2020,MG,coqueiral," 21.779,12 "
2020,MG,coração de jesus," 9.106,94 "
2020,MG,cordisburgo," 13.173,10 "
2020,MG,cordislândia," 22.737,02 "
2020,MG,corinto," 28.393,14 "
2020,MG,coroaci," 11.986,92 "
2020,MG,coromandel," 46.059,05 "
2020,MG,coronel fabriciano," 16.553,48 "
2020,MG,coronel murta," 9.696,43 "
2020,MG,coronel pacheco," 17.622,01 "
2020,MG,coronel xavier chaves," 17.657,86 "
2020,MG,córrego danta," 48.855,38 "
2020,MG,córrego do bom jesus," 11.527,13 "
2020,MG,córrego fundo," 32.142,46 "
2020,MG,córrego novo," 12.825,78 "
2020,MG,couto de magalhães de minas," 13.424,37 "
2020,MG,crisólita," 10.245,41 "
2020,MG,cristais," 18.709,19 "
2020,MG,cristália," 8.582,93 "
2020,MG,cristiano otoni," 25.409,47 "
2020,MG,cristina," 20.370,66 "
2020,MG,crucilândia," 15.940,32 "
2020,MG,cruzeiro da fortaleza," 37.329,79 "
2020,MG,cruzília," 17.479,04 "
2020,MG,cuparaque," 13.141,66 "
2020,MG,curral de dentro," 9.262,06 "
2020,MG,curvelo," 24.091,80 "
2020,MG,datas," 11.408,79 "
2020,MG,delfim moreira," 14.118,12 "
2020,MG,delfinópolis," 29.471,34 "
2020,MG,delta," 43.512,58 "
2020,MG,descoberto," 14.018,95 "
2020,MG,desterro de entre rios," 31.459,47 "
2020,MG,desterro do melo," 14.872,76 "
2020,MG,diamantina," 17.596,65 "
2020,MG,diogo de vasconcelos," 10.642,24 "
2020,MG,dionísio," 10.749,50 "
2020,MG,divinésia," 15.894,05 "
2020,MG,divino," 14.083,03 "
2020,MG,divino das laranjeiras," 11.050,35 "
2020,MG,divinolândia de minas," 9.754,26 "
2020,MG,divinópolis," 29.331,04 "
2020,MG,divisa alegre," 18.973,39 "
2020,MG,divisa nova," 15.992,72 "
2020,MG,divisópolis," 8.055,14 "
2020,MG,dom bosco," 15.391,95 "
2020,MG,dom cavati," 12.481,44 "
2020,MG,dom joaquim," 11.956,53 "
2020,MG,dom silvério," 18.924,09 "
2020,MG,dom viçoso," 12.204,18 "
2020,MG,dona euzébia," 14.607,04 "
2020,MG,dores de campos," 29.889,76 "
2020,MG,dores de guanhães," 35.985,28 "
2020,MG,dores do indaiá," 21.467,82 "
2020,MG,dores do turvo," 13.471,17 "
2020,MG,doresópolis," 35.923,91 "
2020,MG,douradoquara," 37.976,68 "
2020,MG,durandé," 15.029,72 "
2020,MG,elói mendes," 25.360,34 "
2020,MG,engenheiro caldas," 11.757,05 "
2020,MG,engenheiro navarro," 11.291,29 "
2020,MG,entre folhas," 11.640,19 "
2020,MG,entre rios de minas," 17.383,80 "
2020,MG,ervália," 18.885,22 "
2020,MG,esmeraldas," 11.494,08 "
2020,MG,espera feliz," 15.502,49 "
2020,MG,espinosa," 10.458,33 "
2020,MG,espírito santo do dourado," 22.431,89 "
2020,MG,estiva," 25.161,92 "
2020,MG,estrela dalva," 16.440,89 "
2020,MG,estrela do indaiá," 34.695,66 "
2020,MG,estrela do sul," 47.370,87 "
2020,MG,eugenópolis," 16.388,94 "
2020,MG,ewbank da câmara," 12.148,30 "
2020,MG,extrema," 311.128,82 "
2020,MG,fama," 18.445,94 "
2020,MG,faria lemos," 19.014,90 "
2020,MG,felício dos santos," 11.751,13 "
2020,MG,são gonçalo do rio preto," 12.318,87 "
2020,MG,felisburgo," 9.161,66 "
2020,MG,felixlândia," 16.189,53 "
2020,MG,fernandes tourinho," 12.394,28 "
2020,MG,ferros," 14.200,74 "
2020,MG,fervedouro," 11.937,26 "
2020,MG,florestal," 17.645,53 "
2020,MG,formiga," 28.542,54 "
2020,MG,formoso," 25.815,96 "
2020,MG,fortaleza de minas," 18.073,77 "
2020,MG,fortuna de minas," 15.003,42 "
2020,MG,francisco badaró," 6.509,59 "
2020,MG,francisco dumont," 13.259,13 "
2020,MG,francisco sá," 16.461,88 "
2020,MG,franciscópolis," 14.155,36 "
2020,MG,frei gaspar," 11.101,52 "
2020,MG,frei inocêncio," 11.889,94 "
2020,MG,frei lagonegro," 10.081,71 "
2020,MG,fronteira," 55.202,89 "
2020,MG,fronteira dos vales," 9.556,18 "
2020,MG,fruta de leite," 8.288,61 "
2020,MG,frutal," 36.335,36 "
2020,MG,funilândia," 16.625,89 "
2020,MG,galiléia," 13.418,39 "
2020,MG,gameleiras," 10.045,49 "
2020,MG,glaucilândia," 12.213,20 "
2020,MG,goiabeira," 13.127,06 "
2020,MG,goianá," 15.588,57 "
2020,MG,gonçalves," 17.610,75 "
2020,MG,gonzaga," 9.757,77 "
2020,MG,gouveia," 12.472,94 "
2020,MG,governador valadares," 23.929,88 "
2020,MG,grão mogol," 45.559,67 "
2020,MG,grupiara," 26.785,83 "
2020,MG,guanhães," 22.967,65 "
2020,MG,guapé," 22.244,57 "
2020,MG,guaraciaba," 10.091,12 "
2020,MG,guaraciama," 10.365,09 "
2020,MG,guaranésia," 25.365,99 "
2020,MG,guarani," 15.700,05 "
2020,MG,guarará," 13.520,71 "
2020,MG,guarda-mor," 81.264,99 "
2020,MG,guaxupé," 43.824,10 "
2020,MG,guidoval," 15.928,11 "
2020,MG,guimarânia," 34.665,24 "
2020,MG,guiricema," 12.231,19 "
2020,MG,gurinhatã," 26.587,35 "
2020,MG,heliodora," 17.209,61 "
2020,MG,iapu," 12.962,28 "
2020,MG,ibertioga," 16.444,05 "
2020,MG,ibiá," 45.379,11 "
2020,MG,ibiaí," 9.656,56 "
2020,MG,ibiracatu," 8.898,54 "
2020,MG,ibiraci," 48.826,44 "
2020,MG,ibirité," 14.400,90 "
2020,MG,ibitiúra de minas," 16.123,46 "
2020,MG,ibituruna," 16.524,75 "
2020,MG,icaraí de minas," 8.001,86 "
2020,MG,igarapé," 20.834,72 "
2020,MG,igaratinga," 50.180,98 "
2020,MG,iguatama," 50.708,24 "
2020,MG,ijaci," 60.274,43 "
2020,MG,ilicínea," 16.349,48 "
2020,MG,imbé de minas," 11.356,53 "
2020,MG,inconfidentes," 15.635,42 "
2020,MG,indaiabira," 9.592,73 "
2020,MG,indianópolis," 85.864,34 "
2020,MG,ingaí," 33.915,54 "
2020,MG,inhapim," 15.163,89 "
2020,MG,inhaúma," 19.254,68 "
2020,MG,inimutaba," 10.663,82 "
2020,MG,ipaba," 9.514,60 "
2020,MG,ipanema," 14.374,42 "
2020,MG,ipatinga," 42.001,94 "
2020,MG,ipiaçu," 33.566,07 "
2020,MG,ipuiúna," 17.055,16 "
2020,MG,iraí de minas," 30.034,20 "
2020,MG,itabira," 56.164,20 "
2020,MG,itabirinha," 11.979,33 "
2020,MG,itabirito," 126.859,47 "
2020,MG,itacambira," 12.452,55 "
2020,MG,itacarambi," 11.355,54 "
2020,MG,itaguara," 25.391,52 "
2020,MG,itaipé," 8.197,44 "
2020,MG,itajubá," 33.809,39 "
2020,MG,itamarandiba," 17.062,45 "
2020,MG,itamarati de minas," 14.271,39 "
2020,MG,itambacuri," 13.448,47 "
2020,MG,itambé do mato dentro," 15.377,32 "
2020,MG,itamogi," 20.786,05 "
2020,MG,itamonte," 65.183,75 "
2020,MG,itanhandu," 28.156,46 "
2020,MG,itanhomi," 11.443,67 "
2020,MG,itaobim," 13.129,02 "
2020,MG,itapagipe," 30.933,73 "
2020,MG,itapecerica," 23.834,19 "
2020,MG,itapeva," 69.091,44 "
2020,MG,itatiaiuçu," 164.890,77 "
2020,MG,itaú de minas," 39.053,89 "
2020,MG,itaúna," 39.504,24 "
2020,MG,itaverava," 11.408,03 "
2020,MG,itinga," 8.393,59 "
2020,MG,itueta," 14.727,10 "
2020,MG,ituiutaba," 34.081,20 "
2020,MG,itumirim," 13.159,96 "
2020,MG,iturama," 57.923,01 "
2020,MG,itutinga," 38.742,41 "
2020,MG,jaboticatubas," 12.970,80 "
2020,MG,jacinto," 10.187,67 "
2020,MG,jacuí," 17.134,46 "
2020,MG,jacutinga," 39.299,94 "
2020,MG,jaguaraçu," 34.315,57 "
2020,MG,jaíba," 16.129,82 "
2020,MG,jampruca," 12.243,98 "
2020,MG,janaúba," 16.320,53 "
2020,MG,januária," 11.921,63 "
2020,MG,japaraíba," 18.661,47 "
2020,MG,japonvar," 8.883,47 "
2020,MG,jeceaba," 256.221,87 "
2020,MG,jenipapo de minas," 9.929,24 "
2020,MG,jequeri," 14.736,81 "
2020,MG,jequitaí," 16.016,66 "
2020,MG,jequitibá," 21.352,61 "
2020,MG,jequitinhonha," 9.998,16 "
2020,MG,jesuânia," 17.029,92 "
2020,MG,joaíma," 10.360,47 "
2020,MG,joanésia," 23.828,86 "
2020,MG,joão monlevade," 41.476,05 "
